PDF_Page,Province,District,Item,Year,area_000_hectares,production_000_tonnes,hg/ha_yield
121,Sindh ,Nawabshah,Sugarcane,2008-09,23.7,996.1,42029.53586
122,Sindh ,Mirpurkhas,Sugarcane,1981-82,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1982-83,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1983-84,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1984-85,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1985-86,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1986-87,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1987-88,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1988-89,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1989-90,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1990-91,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1991-92,0,0,0
122,Sindh ,Mirpurkhas,Sugarcane,1992-93,25.1,1416.7,56442.23108
122,Sindh ,Mirpurkhas,Sugarcane,1993-94,26.7,1573,58913.85768
122,Sindh ,Mirpurkhas,Sugarcane,1994-95,24.4,1392.4,57065.57377
122,Sindh ,Mirpurkhas,Sugarcane,1995-96,24.3,1282.7,52786.00823
122,Sindh ,Mirpurkhas,Sugarcane,1996-97,14.5,769.4,53062.06897
122,Sindh ,Mirpurkhas,Sugarcane,1997-98,14.9,910.6,61114.09396
122,Sindh ,Mirpurkhas,Sugarcane,1998-99,15.7,984.3,62694.26752
122,Sindh ,Mirpurkhas,Sugarcane,1999-00,15.4,782.8,50831.16883
122,Sindh ,Mirpurkhas,Sugarcane,2000-01,16.8,714.9,42553.57143
122,Sindh ,Mirpurkhas,Sugarcane,2001-02,13.9,511.7,36812.94964
122,Sindh ,Mirpurkhas,Sugarcane,2002-03,15.3,750.7,49065.35948
122,Sindh ,Mirpurkhas,Sugarcane,2003-04,14.3,785.3,54916.08392
122,Sindh ,Mirpurkhas,Sugarcane,2004-05,9.3,375.4,40365.5914
122,Sindh ,Mirpurkhas,Sugarcane,2005-06,8.1,438.5,54135.80247
122,Sindh ,Mirpurkhas,Sugarcane,2006-07,11.3,670.8,59362.83186
122,Sindh ,Mirpurkhas,Sugarcane,2007-08,16.4,912.8,55658.53659
122,Sindh ,Mirpurkhas,Sugarcane,2008-09,13.1,653.5,49885.49618
122,Sindh ,Thar parkar,Sugarcane,1981-82,13.7,600,43795.62044
122,Sindh ,Thar parkar,Sugarcane,1982-83,10.6,444.8,41962.26415
122,Sindh ,Thar parkar,Sugarcane,1983-84,11.5,464.3,40373.91304
122,Sindh ,Thar parkar,Sugarcane,1984-85,10.6,438.4,41358.49057
122,Sindh ,Thar parkar,Sugarcane,1985-86,12.8,560.8,43812.5
122,Sindh ,Thar parkar,Sugarcane,1986-87,14.1,674,47801.41844
122,Sindh ,Thar parkar,Sugarcane,1987-88,19.5,963.2,49394.87179
122,Sindh ,Thar parkar,Sugarcane,1988-89,22.1,1233.1,55796.38009
122,Sindh ,Thar parkar,Sugarcane,1989-90,23.8,1222,51344.53782
122,Sindh ,Thar parkar,Sugarcane,1990-91,23.1,1048.8,45402.5974
122,Sindh ,Thar parkar,Sugarcane,1991-92,24.2,1380.4,57041.32231
122,Sindh ,Thar parkar,Sugarcane,1992-93,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1993-94,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1994-95,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1995-96,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1996-97,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1997-98,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1998-99,0,0,0
122,Sindh ,Thar parkar,Sugarcane,1999-00,0,0,0
122,Sindh ,Thar parkar,Sugarcane,2000-01,0,0,0
122,Sindh ,Thar parkar,Sugarcane,2001-02,0,0,0
122,Sindh ,Thar parkar,Sugarcane,2002-03,0.6,18.3,30500
122,Sindh ,Thar parkar,Sugarcane,2003-04,0.4,13.7,34250
122,Sindh ,Thar parkar,Sugarcane,2004-05,0.2,6.9,34500
122,Sindh ,Thar parkar,Sugarcane,2005-06,0.5,20.2,40400
122,Sindh ,Thar parkar,Sugarcane,2006-07,1,49.8,49800
122,Sindh ,Thar parkar,Sugarcane,2007-08,1.7,84.6,49764.70588
122,Sindh ,Thar parkar,Sugarcane,2008-09,1.4,59.1,42214.28571
123,Sindh ,Badin,Sugarcane,1981-82,44.1,1993.3,45199.54649
123,Sindh ,Badin,Sugarcane,1982-83,44.4,1958.4,44108.10811
123,Sindh ,Badin,Sugarcane,1983-84,47,2081.7,44291.48936
123,Sindh ,Badin,Sugarcane,1984-85,43.4,1881.6,43354.83871
123,Sindh ,Badin,Sugarcane,1985-86,42.1,1871.4,44451.30641
123,Sindh ,Badin,Sugarcane,1986-87,46.2,2116.2,45805.19481
123,Sindh ,Badin,Sugarcane,1987-88,46.8,2343.4,50072.64957
123,Sindh ,Badin,Sugarcane,1988-89,54.5,3272.4,60044.0367
123,Sindh ,Badin,Sugarcane,1989-90,57,3140,55087.7193
123,Sindh ,Badin,Sugarcane,1990-91,57.8,3124.8,54062.28374
123,Sindh ,Badin,Sugarcane,1991-92,56.9,3418.9,60086.11599
123,Sindh ,Badin,Sugarcane,1992-93,52.5,2950,56190.47619
123,Sindh ,Badin,Sugarcane,1993-94,61.2,3723.7,60844.77124
123,Sindh ,Badin,Sugarcane,1994-95,54.3,3115.8,57381.21547
123,Sindh ,Badin,Sugarcane,1995-96,58.5,3011.3,51475.21368
123,Sindh ,Badin,Sugarcane,1996-97,57.1,2892.2,50651.48862
123,Sindh ,Badin,Sugarcane,1997-98,60,3806.8,63446.66667
123,Sindh ,Badin,Sugarcane,1998-99,62.6,4090.9,65349.84026
123,Sindh ,Badin,Sugarcane,1999-00,30.9,2769.1,89614.88673
123,Sindh ,Badin,Sugarcane,2000-01,43.8,1999.8,45657.53425
123,Sindh ,Badin,Sugarcane,2001-02,47.9,2025.2,42279.74948
123,Sindh ,Badin,Sugarcane,2002-03,52.1,2576.8,49458.73321
123,Sindh ,Badin,Sugarcane,2003-04,43.3,2253.5,52043.87991
123,Sindh ,Badin,Sugarcane,2004-05,36.2,1404.5,38798.34254
123,Sindh ,Badin,Sugarcane,2005-06,38.5,2440.2,63381.81818
123,Sindh ,Badin,Sugarcane,2006-07,39.7,2050.6,51652.39295
123,Sindh ,Badin,Sugarcane,2007-08,59.8,3709,62023.41137
123,Sindh ,Badin,Sugarcane,2008-09,53.6,2730.5,50942.16418
123,Sindh ,Hyderabad,Sugarcane,1981-82,32.8,1467.4,44737.80488
123,Sindh ,Hyderabad,Sugarcane,1982-83,36,1570.4,43622.22222
123,Sindh ,Hyderabad,Sugarcane,1983-84,33.9,1477.1,43572.27139
123,Sindh ,Hyderabad,Sugarcane,1984-85,35.4,1519.4,42920.90395
123,Sindh ,Hyderabad,Sugarcane,1985-86,35.1,1567.9,44669.51567
123,Sindh ,Hyderabad,Sugarcane,1986-87,38.4,1772.4,46156.25
123,Sindh ,Hyderabad,Sugarcane,1987-88,41.5,2073.7,49968.6747
123,Sindh ,Hyderabad,Sugarcane,1988-89,62.7,3555.2,56701.75439
123,Sindh ,Hyderabad,Sugarcane,1989-90,65.7,3528.2,53701.67428
123,Sindh ,Hyderabad,Sugarcane,1990-91,66.1,3270.6,49479.5764
123,Sindh ,Hyderabad,Sugarcane,1991-92,65.6,3886.7,59248.47561
123,Sindh ,Hyderabad,Sugarcane,1992-93,63.3,3695,58372.8278
123,Sindh ,Hyderabad,Sugarcane,1993-94,64.9,3928.2,60526.96456
123,Sindh ,Hyderabad,Sugarcane,1994-95,63,3646.8,57885.71429
123,Sindh ,Hyderabad,Sugarcane,1995-96,62.2,3434.2,55212.21865
123,Sindh ,Hyderabad,Sugarcane,1996-97,60.8,3186.1,52402.96053
123,Sindh ,Hyderabad,Sugarcane,1997-98,63.2,4108.9,65014.24051
123,Sindh ,Hyderabad,Sugarcane,1998-99,65.7,4430.7,67438.35616
123,Sindh ,Hyderabad,Sugarcane,1999-00,65.8,3448.5,52408.81459
123,Sindh ,Hyderabad,Sugarcane,2000-01,53.1,2525.7,47564.97175
123,Sindh ,Hyderabad,Sugarcane,2001-02,54.8,2799.9,51093.06569
123,Sindh ,Hyderabad,Sugarcane,2002-03,57.6,3218,55868.05556
123,Sindh ,Hyderabad,Sugarcane,2003-04,64.7,3894.2,60188.5626
123,Sindh ,Hyderabad,Sugarcane,2004-05,56.6,2377,41996.46643
123,Sindh ,Hyderabad,Sugarcane,2005-06,52.7,3321.6,63028.463
123,Sindh ,Hyderabad,Sugarcane,2006-07,3.4,205.8,60529.41176
123,Sindh ,Hyderabad,Sugarcane,2007-08,5.8,349.2,60206.89655
123,Sindh ,Hyderabad,Sugarcane,2008-09,5.8,313.7,54086.2069
123,Sindh ,Tando Muhammad Khan,Sugarcane,1981-82,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1982-83,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1983-84,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1984-85,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1985-86,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1986-87,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1987-88,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1988-89,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1989-90,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1990-91,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1991-92,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1992-93,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1993-94,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1994-95,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1995-96,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1996-97,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1997-98,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1998-99,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,1999-00,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2000-01,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2001-02,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2002-03,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2003-04,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2004-05,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2005-06,0,0,0
123,Sindh ,Tando Muhammad Khan,Sugarcane,2006-07,22.2,1298.7,58500
123,Sindh ,Tando Muhammad Khan,Sugarcane,2007-08,34.7,2141.8,61723.34294
123,Sindh ,Tando Muhammad Khan,Sugarcane,2008-09,28.8,1536.6,53354.16667
123,Sindh ,Tando Allahyar,Sugarcane,1981-82,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1982-83,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1983-84,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1984-85,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1985-86,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1986-87,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1987-88,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1988-89,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1989-90,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1990-91,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1991-92,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1992-93,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1993-94,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1994-95,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1995-96,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1996-97,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1997-98,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1998-99,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,1999-00,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2000-01,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2001-02,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2002-03,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2003-04,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2004-05,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2005-06,0,0,0
123,Sindh ,Tando Allahyar,Sugarcane,2006-07,20.3,1228.4,60512.31527
123,Sindh ,Tando Allahyar,Sugarcane,2007-08,21.7,1374.4,63336.40553
123,Sindh ,Tando Allahyar,Sugarcane,2008-09,20.7,1141.4,55140.09662
123,Sindh ,Thatta,Sugarcane,1981-82,14,620.1,44292.85714
123,Sindh ,Thatta,Sugarcane,1982-83,18.4,793.1,43103.26087
123,Sindh ,Thatta,Sugarcane,1983-84,10.4,432.2,41557.69231
123,Sindh ,Thatta,Sugarcane,1984-85,18.4,727.8,39554.34783
123,Sindh ,Thatta,Sugarcane,1985-86,17.6,679.1,38585.22727
123,Sindh ,Thatta,Sugarcane,1986-87,14.6,507.4,34753.42466
123,Sindh ,Thatta,Sugarcane,1987-88,16,629.4,39337.5
123,Sindh ,Thatta,Sugarcane,1988-89,19,871.9,45889.47368
123,Sindh ,Thatta,Sugarcane,1989-90,18.1,756.6,41801.10497
123,Sindh ,Thatta,Sugarcane,1990-91,19.4,826.3,42592.78351
123,Sindh ,Thatta,Sugarcane,1991-92,22.4,1214.8,54232.14286
123,Sindh ,Thatta,Sugarcane,1992-93,21.7,1166.7,53764.97696
123,Sindh ,Thatta,Sugarcane,1993-94,25.3,1523.4,60213.43874
123,Sindh ,Thatta,Sugarcane,1994-95,23.5,1343.2,57157.44681
123,Sindh ,Thatta,Sugarcane,1995-96,24.4,1242.5,50922.13115
123,Sindh ,Thatta,Sugarcane,1996-97,23.7,1186.5,50063.29114
123,Sindh ,Thatta,Sugarcane,1997-98,25.9,1556.1,60081.08108
123,Sindh ,Thatta,Sugarcane,1998-99,28.3,1735.5,61325.08834
123,Sindh ,Thatta,Sugarcane,1999-00,25,1436.2,57448
123,Sindh ,Thatta,Sugarcane,2000-01,23.7,1056.4,44573.83966
123,Sindh ,Thatta,Sugarcane,2001-02,26.7,1060,39700.37453
123,Sindh ,Thatta,Sugarcane,2002-03,28.2,1367.1,48478.7234
123,Sindh ,Thatta,Sugarcane,2003-04,30.7,1492.7,48622.14984
123,Sindh ,Thatta,Sugarcane,2004-05,22.7,906.6,39938.32599
123,Sindh ,Thatta,Sugarcane,2005-06,20.8,1364.4,65596.15385
123,Sindh ,Thatta,Sugarcane,2006-07,27.4,1624.8,59299.27007
123,Sindh ,Thatta,Sugarcane,2007-08,41,2445.9,59656.09756
123,Sindh ,Thatta,Sugarcane,2008-09,33.2,1629.9,49093.37349
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1981-82,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1982-83,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1983-84,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1984-85,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1985-86,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1986-87,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1987-88,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1988-89,0,0,0
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1989-90,29.4,1430.7,48663.26531
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1990-91,28.7,1393.5,48554.00697
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1991-92,28.7,1445.2,50355.4007
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1992-93,25.1,1295,51593.6255
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1993-94,25.5,1317.4,51662.7451
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1994-95,29.2,1518.7,52010.27397
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1995-96,28.8,1473.1,51149.30556
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1996-97,31.8,1620.5,50959.1195
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1997-98,33.6,1778.2,52922.61905
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1998-99,31.9,1682.9,52755.48589
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,1999-00,33.6,1796.3,53461.30952
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2000-01,33.6,1646.3,48997.02381
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2001-02,31.3,1585.7,50661.34185
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2002-03,32.2,1662.7,51636.64596
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2003-04,32.2,1358.2,42180.12422
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2004-05,34.7,1483.7,42757.92507
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2005-06,31.6,1418.3,44882.91139
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2006-07,32.2,1429.7,44400.62112
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2007-08,32.1,1441,44890.96573
124,Khyber Pakhtunkhwa ,Charsadda,Sugarcane,2008-09,30.8,1376.2,44681.81818
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1981-82,,0.4,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1982-83,,0.4,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1983-84,,0.4,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1984-85,,0.4,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1985-86,,0.2,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1986-87,0,0.1,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1987-88,0,0.1,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1988-89,0,0.2,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1989-90,0,0.1,0
124,Khyber Pakhtunkhwa ,Mansehra,Sugarcane,1990-91,0.1,0.2,2000
